"Student.ID","Gender","First.Generation.Indicator","Term.Code","Term.UG.Crs.GPA","Cum.UG.Crs.GPA"
8120083,"Male","Not First Generation College Stdnt",202420,3.68,3.6
8120083,"Male","Not First Generation College Stdnt",202510,NA,3.6
8121036,"Male","Not First Generation College Stdnt",202410,3.48,3.48
8121036,"Male","Not First Generation College Stdnt",202420,3.41,3.45
8121036,"Male","Not First Generation College Stdnt",202510,NA,3.45
8121360,"Male","Not First Generation College Stdnt",202410,3.47,3.47
8121360,"Male","Not First Generation College Stdnt",202420,3.72,3.59
8121360,"Male","Not First Generation College Stdnt",202510,NA,3.59
8121637,"Male","Not First Generation College Stdnt",202410,3.8,3.8
8121637,"Male","Not First Generation College Stdnt",202420,3.1,3.47
8121637,"Male","Not First Generation College Stdnt",202510,NA,3.47
8124223,"Female","Not First Generation College Stdnt",202410,3.88,3.88
8124223,"Female","Not First Generation College Stdnt",202420,3.71,3.8
8124223,"Female","Not First Generation College Stdnt",202510,NA,3.8
8124641,"Female","Not First Generation College Stdnt",202310,3.8,3.8
8124641,"Female","Not First Generation College Stdnt",202320,3.78,3.79
8124641,"Female","Not First Generation College Stdnt",202410,3.54,3.7
8124641,"Female","Not First Generation College Stdnt",202420,3.28,3.6
8124641,"Female","Not First Generation College Stdnt",202510,NA,3.6
8125971,"Male","Not First Generation College Stdnt",202310,3.8,3.8
8125971,"Male","Not First Generation College Stdnt",202320,4,3.9
8125971,"Male","Not First Generation College Stdnt",202410,4,3.93
8125971,"Male","Not First Generation College Stdnt",202420,3.77,3.9
8125971,"Male","Not First Generation College Stdnt",202510,NA,3.9
8126128,"Male","Not First Generation College Stdnt",202310,3.04,3.04
8126128,"Male","Not First Generation College Stdnt",202320,2.02,2.58
8128246,"Female","Not First Generation College Stdnt",202310,4,4
8128246,"Female","Not First Generation College Stdnt",202320,4,4
8128246,"Female","Not First Generation College Stdnt",202410,4,4
8128246,"Female","Not First Generation College Stdnt",202420,4,4
8128246,"Female","Not First Generation College Stdnt",202510,NA,4
8129036,"Male","Not First Generation College Stdnt",202310,3.42,3.42
8129036,"Male","Not First Generation College Stdnt",202320,2.99,3.19
8129036,"Male","Not First Generation College Stdnt",202410,3.17,3.18
8129036,"Male","Not First Generation College Stdnt",202420,3.67,3.35
8129036,"Male","Not First Generation College Stdnt",202510,NA,3.35
8129435,"Male","Not First Generation College Stdnt",202310,3.86,3.89
8129435,"Male","Not First Generation College Stdnt",202320,4,3.93
8129435,"Male","Not First Generation College Stdnt",202410,4,3.94
8129435,"Male","Not First Generation College Stdnt",202420,3.88,3.92
8129435,"Male","Not First Generation College Stdnt",202510,NA,3.93
8129482,"Female","Not First Generation College Stdnt",202310,3.75,3.75
8129482,"Female","Not First Generation College Stdnt",202320,3.56,3.65
8129482,"Female","Not First Generation College Stdnt",202410,3.54,3.62
8129482,"Female","Not First Generation College Stdnt",202420,3.48,3.58
8129482,"Female","Not First Generation College Stdnt",202510,NA,3.58
8129662,"Male","Not First Generation College Stdnt",202310,3.15,3.15
8129662,"Male","Not First Generation College Stdnt",202320,3.63,3.36
8129662,"Male","Not First Generation College Stdnt",202410,3.87,3.53
8129662,"Male","Not First Generation College Stdnt",202420,3.6,3.55
8129662,"Male","Not First Generation College Stdnt",202510,NA,3.55
8130203,"Female","Not First Generation College Stdnt",202310,3.7,3.7
8130203,"Female","Not First Generation College Stdnt",202320,3.94,3.82
8130203,"Female","Not First Generation College Stdnt",202410,3.8,3.81
8130203,"Female","Not First Generation College Stdnt",202420,NA,3.81
8130203,"Female","Not First Generation College Stdnt",202510,NA,3.81
8131023,"Male","Not First Generation College Stdnt",202310,3.44,3.44
8131023,"Male","Not First Generation College Stdnt",202320,3.5,3.47
8131023,"Male","Not First Generation College Stdnt",202410,3.5,3.48
8131023,"Male","Not First Generation College Stdnt",202420,3.22,3.41
8131023,"Male","Not First Generation College Stdnt",202510,NA,3.47
8132465,"Male","Not First Generation College Stdnt",202310,3.73,3.74
8132465,"Male","Not First Generation College Stdnt",202320,3.48,3.62
8132465,"Male","Not First Generation College Stdnt",202410,3.88,3.7
8132465,"Male","Not First Generation College Stdnt",202420,3.68,3.69
8132465,"Male","Not First Generation College Stdnt",202510,NA,3.69
8132721,"Male","Not First Generation College Stdnt",202310,3.42,3.42
8132721,"Male","Not First Generation College Stdnt",202320,3.74,3.56
8132721,"Male","Not First Generation College Stdnt",202410,3.77,3.65
8132721,"Male","Not First Generation College Stdnt",202420,3.4,3.59
8132721,"Male","Not First Generation College Stdnt",202510,NA,3.59
8132821,"Male","Not First Generation College Stdnt",202310,3.8,3.8
8132821,"Male","Not First Generation College Stdnt",202320,3.4,3.6
8132821,"Male","Not First Generation College Stdnt",202410,3.08,3.42
8132915,"Male","Not First Generation College Stdnt",202310,3.02,3.02
8132915,"Male","Not First Generation College Stdnt",202320,3.06,3.04
8132915,"Male","Not First Generation College Stdnt",202410,3.31,3.12
8132915,"Male","Not First Generation College Stdnt",202420,3.35,3.18
8132915,"Male","Not First Generation College Stdnt",202510,NA,3.18
8134173,"Female","Not First Generation College Stdnt",202310,2.71,2.71
8134173,"Female","Not First Generation College Stdnt",202320,3.45,3.04
8134369,"Male","Not First Generation College Stdnt",202310,3.66,3.66
8134369,"Male","Not First Generation College Stdnt",202320,3.88,3.77
8134369,"Male","Not First Generation College Stdnt",202410,3.57,3.7
8134369,"Male","Not First Generation College Stdnt",202420,3.54,3.67
8134369,"Male","Not First Generation College Stdnt",202510,NA,3.67
8135649,"Male","Not First Generation College Stdnt",202310,3.17,3.19
8135649,"Male","Not First Generation College Stdnt",202320,3.34,3.25
8135649,"Male","Not First Generation College Stdnt",202410,3.6,3.35
8136759,"Female","First Generation College Stdnt",202310,3.77,3.77
8136759,"Female","First Generation College Stdnt",202320,3.67,3.72
8136759,"Female","First Generation College Stdnt",202410,3.8,3.74
8136759,"Female","First Generation College Stdnt",202420,3.64,3.72
8136759,"Female","First Generation College Stdnt",202510,NA,3.72
8136901,"Male","Not First Generation College Stdnt",202310,2.2,2.2
8136901,"Male","Not First Generation College Stdnt",202320,2.47,2.33
8136901,"Male","Not First Generation College Stdnt",202410,2.32,2.33
8136901,"Male","Not First Generation College Stdnt",202420,2.14,2.28
8136901,"Male","Not First Generation College Stdnt",202510,NA,2.28
8137090,"Male","Not First Generation College Stdnt",202310,2.58,2.58
8137090,"Male","Not First Generation College Stdnt",202320,2.14,2.36
8137163,"Male","Not First Generation College Stdnt",202310,3.76,3.76
8137163,"Male","Not First Generation College Stdnt",202320,2.38,3.1
8137163,"Male","Not First Generation College Stdnt",202410,2.8,2.99
8137163,"Male","Not First Generation College Stdnt",202420,2.54,2.88
8137163,"Male","Not First Generation College Stdnt",202510,NA,2.88
8137508,"Male","Not First Generation College Stdnt",202310,3.41,3.41
8137508,"Male","Not First Generation College Stdnt",202320,3.51,3.46
8137508,"Male","Not First Generation College Stdnt",202410,3.76,3.56
8137508,"Male","Not First Generation College Stdnt",202420,3.68,3.57
8137508,"Male","Not First Generation College Stdnt",202510,NA,3.57
8137586,"Male","Not First Generation College Stdnt",202310,3.86,3.86
8137586,"Male","Not First Generation College Stdnt",202320,3.94,3.9
8137586,"Male","Not First Generation College Stdnt",202410,4,3.93
8137586,"Male","Not First Generation College Stdnt",202420,3.94,3.93
8137586,"Male","Not First Generation College Stdnt",202510,NA,3.93
8139289,"Male","Not First Generation College Stdnt",202310,3.54,3.54
8139289,"Male","Not First Generation College Stdnt",202320,3.83,3.7
8139289,"Male","Not First Generation College Stdnt",202410,3.43,3.61
8139289,"Male","Not First Generation College Stdnt",202420,3.56,3.6
8139289,"Male","Not First Generation College Stdnt",202510,NA,3.6
8139377,"Female","Not First Generation College Stdnt",202310,2.51,2.51
8139377,"Female","Not First Generation College Stdnt",202320,3.15,2.88
8139377,"Female","Not First Generation College Stdnt",202410,3.36,3.07
8139377,"Female","Not First Generation College Stdnt",202420,3.14,3.09
8139377,"Female","Not First Generation College Stdnt",202510,NA,3.09
8139622,"Male","Not First Generation College Stdnt",202310,1.6,1.6
8140179,"Female","Not First Generation College Stdnt",202310,3.97,3.97
8140179,"Female","Not First Generation College Stdnt",202320,3.93,3.96
8140179,"Female","Not First Generation College Stdnt",202410,3.78,3.9
8140179,"Female","Not First Generation College Stdnt",202420,3.88,3.86
8140179,"Female","Not First Generation College Stdnt",202510,NA,3.86
8140245,"Male","Not First Generation College Stdnt",202310,3.3,3.3
8140245,"Male","Not First Generation College Stdnt",202320,3.57,3.46
8140245,"Male","Not First Generation College Stdnt",202410,3.34,3.42
8140245,"Male","Not First Generation College Stdnt",202420,3.22,3.4
8140245,"Male","Not First Generation College Stdnt",202510,NA,3.4
8141118,"Male","Not First Generation College Stdnt",202310,3.82,3.82
8141118,"Male","Not First Generation College Stdnt",202320,3.32,3.57
8141118,"Male","Not First Generation College Stdnt",202410,4,3.71
8141118,"Male","Not First Generation College Stdnt",202420,3.66,3.7
8141118,"Male","Not First Generation College Stdnt",202510,NA,3.7
8141468,"Female","Not First Generation College Stdnt",202310,2.92,2.92
8141468,"Female","Not First Generation College Stdnt",202320,3.62,3.25
8141468,"Female","Not First Generation College Stdnt",202410,4,3.52
8141468,"Female","Not First Generation College Stdnt",202420,3.06,3.46
8141468,"Female","Not First Generation College Stdnt",202510,NA,3.46
8141755,"Male","Not First Generation College Stdnt",202310,2.8,2.8
8141755,"Male","Not First Generation College Stdnt",202320,2.75,2.78
8141755,"Male","Not First Generation College Stdnt",202410,2.83,2.8
8141755,"Male","Not First Generation College Stdnt",202420,3.66,3
8141755,"Male","Not First Generation College Stdnt",202510,NA,3
8142155,"Male","Not First Generation College Stdnt",202310,3.78,3.78
8142155,"Male","Not First Generation College Stdnt",202320,4,3.9
8142155,"Male","Not First Generation College Stdnt",202410,3.88,3.89
8142155,"Male","Not First Generation College Stdnt",202420,3.8,3.86
8142155,"Male","Not First Generation College Stdnt",202510,NA,3.86
8142374,"Female","Not First Generation College Stdnt",202310,3,3
8142374,"Female","Not First Generation College Stdnt",202320,3.18,3.08
8142374,"Female","Not First Generation College Stdnt",202410,2.54,2.89
8142374,"Female","Not First Generation College Stdnt",202420,2.97,2.91
8142374,"Female","Not First Generation College Stdnt",202510,NA,2.91
8142423,"Female","Not First Generation College Stdnt",202310,3.39,3.39
8142423,"Female","Not First Generation College Stdnt",202320,2.54,2.96
8142423,"Female","Not First Generation College Stdnt",202410,3.11,3.01
8142423,"Female","Not First Generation College Stdnt",202420,2.85,2.97
8142423,"Female","Not First Generation College Stdnt",202510,NA,2.97
8142526,"Male","Not First Generation College Stdnt",202310,2.97,2.97
8142526,"Male","Not First Generation College Stdnt",202320,3.1,3.03
8142526,"Male","Not First Generation College Stdnt",202410,2.82,2.96
8142526,"Male","Not First Generation College Stdnt",202420,3.15,3.01
8142526,"Male","Not First Generation College Stdnt",202510,NA,3.01
8142886,"Female","Not First Generation College Stdnt",202310,3.13,3.13
8142886,"Female","Not First Generation College Stdnt",202320,3.6,3.37
8142886,"Female","Not First Generation College Stdnt",202410,2.88,3.2
8142886,"Female","Not First Generation College Stdnt",202420,3.08,3.17
8142886,"Female","Not First Generation College Stdnt",202510,NA,3.17
8143408,"Female","Not First Generation College Stdnt",202310,4,4
8143408,"Female","Not First Generation College Stdnt",202320,4,4
8143408,"Female","Not First Generation College Stdnt",202410,3.72,3.91
8143408,"Female","Not First Generation College Stdnt",202420,4,3.93
8143408,"Female","Not First Generation College Stdnt",202510,NA,3.93
8143418,"Male","Not First Generation College Stdnt",202310,3.26,3.26
8143418,"Male","Not First Generation College Stdnt",202320,4,3.59
8143418,"Male","Not First Generation College Stdnt",202410,3.46,3.54
8143418,"Male","Not First Generation College Stdnt",202420,3.58,3.55
8143420,"Female","Not First Generation College Stdnt",202310,3.77,3.77
8143420,"Female","Not First Generation College Stdnt",202320,3.95,3.86
8143420,"Female","Not First Generation College Stdnt",202410,4,3.91
8143420,"Female","Not First Generation College Stdnt",202420,NA,3.91
8143420,"Female","Not First Generation College Stdnt",202510,NA,3.91
8143472,"Male","Not First Generation College Stdnt",202310,2.86,2.86
8143472,"Male","Not First Generation College Stdnt",202320,2.79,2.82
8143472,"Male","Not First Generation College Stdnt",202410,3.2,2.95
8143472,"Male","Not First Generation College Stdnt",202420,2.17,2.78
8143472,"Male","Not First Generation College Stdnt",202510,NA,2.78
8143654,"Female","Not First Generation College Stdnt",202310,3.95,3.95
8143654,"Female","Not First Generation College Stdnt",202320,4,3.98
8143654,"Female","Not First Generation College Stdnt",202410,4,3.98
8143654,"Female","Not First Generation College Stdnt",202420,4,3.99
8143654,"Female","Not First Generation College Stdnt",202510,NA,3.99
8143798,"Male","First Generation College Stdnt",202310,2.63,2.63
8143798,"Male","First Generation College Stdnt",202320,3.03,2.83
