"Student.ID","Course","Term.Code","Earned.Academic.Credit","Final.Letter.Grade.Group","Final.Letter.Grade","GPA.Quality.Points"
8229976,"ISA477","202420",NA,"A","A",4
8229976,"ISA491","202310",NA,"A","A",4
8229976,"MTH151","202110",NA,"A","A",4
8230735,"ACC221","202210",NA,"B","B",3
8230735,"BUS104","202120",NA,"A","A-",3.7
8230735,"CSE148","202110",NA,"A","A",4
8230735,"FIN301","202310",NA,"B","B",3
8230735,"ISA125","202210",NA,"B","B+",3.3
8230735,"ISA225","202220",NA,"B","B+",3.3
8230735,"ISA235","202120",NA,"B","B-",2.7
8230735,"ISA245","202220",NA,"B","B",3
8230735,"ISA281","202310",NA,"B","B",3
8230735,"ISA291","202310",NA,"A","A+",4
8230735,"ISA301","202320",NA,"B","B",3
8230735,"ISA321","202410",NA,"B","B+",3.3
8230735,"ISA335","202420",NA,"A","A-",3.7
8230735,"ISA387","202310",NA,"C","C+",2.3
8230735,"ISA401","202320",NA,"B","B+",3.3
8230735,"ISA406","202320",NA,"B","B",3
8230735,"ISA414","202410",NA,"A","A-",3.7
8230735,"ISA491","202320",NA,"A","A",4
8230735,"ISA495","202410",NA,"B","B+",3.3
8230735,"MGT291","202310",NA,"A","A",4
8230735,"MGT295","202410",NA,"B","B+",3.3
8230735,"MTH151","202120",NA,"A","A",4
8230745,"ACC221","202220",NA,"A","A",4
8230745,"BUS104","202220",NA,"A","A-",3.7
8230745,"CSE148","202210",NA,"A","A",4
8230745,"ECO201","202220",NA,"A","A",4
8230745,"FIN301","202320",NA,"A","A",4
8230745,"ISA125","202220",NA,"A","A",4
8230745,"ISA225","202320",NA,"B","B+",3.3
8230745,"ISA235","202310",NA,"A","A",4
8230745,"ISA245","202410",NA,"B","B+",3.3
8230745,"ISA281","202320",NA,"B","B+",3.3
8230745,"ISA291","202410",NA,"A","A-",3.7
8230745,"MGT291","202320",NA,"B","B",3
8230745,"MGT295","202320",NA,"B","B",3
8230745,"MTH151","202210",NA,"A","A",4
8231106,"BUS104","202210",NA,"B","B",3
8231106,"CSE148","202215",NA,"A","A+",4
8231106,"FIN301","202220",NA,"A","A-",3.7
8231106,"ISA225","202210",NA,"B","B",3
8231106,"ISA235","202220",NA,"A","A",4
8231106,"ISA245","202310",NA,NA,"A-",3.7
8231106,"ISA281","202220",NA,"B","B+",3.3
8231106,"ISA291","202220",NA,"A","A-",3.7
8231106,"ISA401","202320",NA,"A","A-",3.7
8231106,"ISA414","202320",NA,"A","A+",4
8231106,"ISA444","202320",NA,"B","B",3
8231106,"ISA491","202310",NA,"A","A",4
8231106,"ISA495","202310",NA,"A","A",4
8231117,"ACC221","202210",NA,"A","A-",3.7
8231117,"CSE148","202120",NA,"B","B",3
8231117,"ECO201","202120",NA,"B","B-",2.7
8231117,"FIN301","202220",NA,"B","B",3
8231117,"ISA125","202120",NA,"B","B",3
8231117,"ISA225","202220",NA,"A","A-",3.7
8231117,"ISA235","202310",NA,"C","C+",2.3
8231117,"ISA245","202320",NA,"B","B",3
8231117,"ISA281","202410",NA,"B","B",3
8231117,"ISA291","202310",NA,"B","B+",3.3
8231117,"ISA321","202320",NA,"B","B",3
8231117,"ISA365","202410",NA,"B","B",3
8231117,"ISA401","202410",NA,"B","B",3
8231117,"ISA414","202420",NA,"B","B",3
8231117,"ISA491","202320",NA,"C","C+",2.3
8231117,"ISA495","202420",NA,"A","A",4
8231117,"MGT291","202220",NA,"B","B+",3.3
8231117,"MGT295","202320",NA,"B","B",3
8231449,"ACC221","202210",NA,"A","A-",3.7
8231449,"BUS104","202120",NA,"B","B+",3.3
8231449,"CSE148","202110",NA,"A","A-",3.7
8231449,"ECO201","202210",NA,"B","B",3
8231449,"FIN301","202230",NA,"B","B",3
8231449,"ISA125","202210",NA,"B","B",3
8231449,"ISA225","202220",NA,"B","B",3
8231449,"ISA235","202210",NA,"A","A",4
8231449,"ISA245","202220",NA,"C","C",2
8231449,"ISA281","202310",NA,"B","B",3
8231449,"ISA291","202320",NA,"B","B",3
8231449,"ISA303","202310",NA,"B","B",3
8231449,"ISA401","202320",NA,"C","C+",2.3
8231449,"ISA512","202410",NA,"B","B+",3.3
8231449,"ISA514","202410",NA,"B","B+",3.3
8231449,"ISA591","202410",NA,"B","B",3
8231449,"ISA616","202410",NA,"A","A",4
8231449,"ISA630","202420",NA,"A","A",4
8231449,"ISA632","202420",NA,"B","B+",3.3
8231449,"ISA633","202420",NA,"C","C+",2.3
8231449,"ISA634","202420",NA,"B","B-",2.7
8231449,"ISA650","202415",NA,"A","A",4
8231449,NA,"202420",NA,"A","A",4
8231449,"MGT291","202120",NA,"C","C",2
8232226,"ACC221","202210",NA,"B","B-",2.7
8232226,"BUS104","202110",NA,"B","B-",2.7
8232226,"CSE148","202120",NA,"B","B",3
8232226,"FIN301","202420",NA,"B","B-",2.7
8232226,"ISA125","202120",NA,"B","B",3
8232226,"ISA225","202310",NA,"C","C+",2.3
8232226,"ISA235","202230",NA,"A","A-",3.7
8232226,"ISA245","202310",NA,"B","B-",2.7
8232226,"ISA281","202310",NA,"B","B",3
8232226,"ISA291","202320",NA,"B","B+",3.3
8232226,"ISA321","202410",NA,"B","B-",2.7
8232226,"ISA365","202420",NA,"B","B-",2.7
8232226,"ISA401","202320",NA,"B","B",3
8232226,"ISA414","202320",NA,"B","B-",2.7
8232226,"ISA491","202410",NA,"A","A-",3.7
8232226,"ISA495","202420",NA,"A","A+",4
8232226,"MGT291","202220",NA,"A","A+",4
8232533,"ACC221","202110",NA,"C","C",2
8232533,"BUS104","202110",NA,"B","B+",3.3
8232533,"CSE148","202120",NA,"B","B",3
8232533,"ECO201","202220",NA,"A","A",4
8232533,"FIN301","202310",NA,"A","A",4
8232533,"ISA125","202120",NA,"B","B",3
8232533,"ISA225","202220",NA,"A","A",4
8232533,"ISA235","202220",NA,"A","A-",3.7
8232533,"ISA245","202310",NA,"B","B",3
8232533,"ISA281","202320",NA,"A","A",4
8232533,"ISA291","202310",NA,"A","A",4
8232533,"ISA365","202320",NA,"A","A",4
8232533,"ISA401","202320",NA,"A","A-",3.7
8232533,"ISA414","202410",NA,"A","A-",3.7
8232533,"ISA491","202410",NA,"A","A",4
8232533,"MGT291","202320",NA,"A","A",4
8232533,"MGT295","202310",NA,"B","B+",3.3
8233278,"ACC221","202220",NA,"A","A+",4
8233278,"BUS104","202210",NA,"A","A+",4
8233278,"CSE148","202220",NA,"A","A+",4
8233278,"FIN301","202310",NA,"A","A",4
8233278,"ISA125","202210",NA,"A","A+",4
8233278,"ISA225","202310",NA,"A","A+",4
8233278,"ISA235","202320",NA,"A","A+",4
8233278,"ISA245","202410",NA,"A","A+",4
8233278,"ISA281","202410",NA,"A","A+",4
8233278,"ISA291","202320",NA,"A","A+",4
8233278,"ISA301","202420",NA,"A","A+",4
8233278,"ISA305","202420",NA,"A","A+",4
8233278,"ISA419","202420",NA,"A","A",4
8233278,"ISA444","202420",NA,"A","A+",4
8233278,"ISA491","202410",NA,"A","A",4
8233278,"MGT291","202230",NA,"A","A",4
8233278,"MGT295","202410",NA,"A","A",4
8233829,"ACC221","202120",NA,"A","A",4
8233829,"BUS104","202110",NA,"B","B+",3.3
8233829,"CSE148","202120",NA,"A","A-",3.7
8233829,"FIN301","202220",NA,"B","B",3
8233829,"ISA225","202120",NA,"A","A",4
8233829,"ISA235","202210",NA,"A","A-",3.7
8233829,"ISA245","202310",NA,"B","B+",3.3
8233829,"ISA281","202310",NA,"A","A-",3.7
8233829,"ISA291","202310",NA,"A","A-",3.7
8233829,"ISA321","202320",NA,"B","B",3
8233829,"ISA401","202320",NA,"B","B",3
8233829,"ISA414","202410",NA,"B","B+",3.3
8233829,"ISA444","202410",NA,"B","B+",3.3
8233829,"ISA491","202320",NA,"A","A",4
8233829,"MGT291","202220",NA,"A","A",4
8233844,"ACC221","202120",NA,"A","A-",3.7
8233844,"BUS104","202110",NA,"B","B+",3.3
8233844,"CSE148","202120",NA,"A","A",4
8233844,"ECO201","202110",NA,"B","B",3
8233844,"FIN301","202310",NA,"B","B+",3.3
8233844,"ISA125","202210",NA,"A","A-",3.7
8233844,"ISA225","202220",NA,"A","A-",3.7
8233844,"ISA235","202220",NA,"B","B",3
8233844,"ISA245","202310",NA,"B","B",3
8233844,"ISA281","202320",NA,"C","C+",2.3
8233844,"ISA291","202320",NA,"B","B",3
8233844,"ISA321","202410",NA,"B","B-",2.7
8233844,"ISA401","202410",NA,"B","B+",3.3
8233844,"ISA414","202420",NA,"B","B",3
8233844,"ISA444","202420",NA,"B","B-",2.7
8233844,"ISA491","202410",NA,"B","B",3
8233844,"MGT291","202210",NA,"B","B",3
8233844,"MGT295","202320",NA,"B","B-",2.7
8233854,"ACC221","202210",NA,"D","D",1
8233854,"BUS104","202120",NA,"B","B-",2.7
8233854,"CSE148","202110",NA,"A","A",4
8233854,"ECO201","202210",NA,"C","C+",2.3
8233854,"FIN301","202310",NA,"B","B-",2.7
8233854,"ISA125","202210",NA,"C","C",2
8233854,"ISA225","202310",NA,"B","B",3
8233854,"ISA235","202210",NA,"B","B",3
8233854,"ISA245","202310",NA,"B","B-",2.7
8233854,"ISA281","202320",NA,"C","C+",2.3
8233854,"ISA291","202320",NA,"C","C-",1.7
8233854,"ISA321","202410",NA,"B","B-",2.7
8233854,"ISA401","202410",NA,"B","B+",3.3
8233854,"ISA414","202420",NA,"B","B",3
8233854,"ISA444","202420",NA,"C","C",2
8233854,"ISA491","202410",NA,"B","B-",2.7
8233854,"ISA495","202420",NA,"C","C",2
8233854,"MGT291","202220",NA,"B","B",3
8233854,"MGT295","202320",NA,"B","B-",2.7
8235522,"ACC221","202210",NA,"C","C+",2.3
8235522,"BUS104","202120",NA,"D","D+",1.3
8235522,"CSE148","202110",NA,"B","B+",3.3
8235522,"ECO201","202210",NA,"A","A",4
8235522,"FIN301","202310",NA,"C","C-",1.7
8235522,"ISA125","202210",NA,"C","C+",2.3
8235522,"ISA225","202320",NA,"B","B-",2.7
8235522,"ISA235","202310",NA,"C","C",2
8235522,"MGT291","202215",NA,"B","B+",3.3
8235926,"ACC221","202210",NA,"A","A-",3.7
8235926,"BUS104","202120",NA,"A","A",4
8235926,"CSE148","202110",NA,"A","A",4
8235926,"FIN301","202415",NA,"B","B",3
8235926,"ISA125","202210",NA,"B","B+",3.3
8235926,"ISA225","202220",NA,"B","B",3
8235926,"ISA235","202210",NA,"A","A-",3.7
8235926,"ISA245","202310",NA,"B","B",3
8235926,"ISA281","202310",NA,"B","B",3
8235926,"ISA291","202320",NA,"B","B+",3.3
8235926,"ISA401","202410",NA,"A","A-",3.7
8235926,"ISA414","202410",NA,"A","A-",3.7
8235926,"ISA444","202410",NA,"B","B",3
8235926,"ISA491","202420",NA,"A","A-",3.7
8235926,"ISA495","202420",NA,"B","B+",3.3
8235926,"MGT291","202220",NA,"B","B+",3.3
8235926,"MGT295","202310",NA,"B","B",3
8236003,"ACC221","202110",NA,"A","A",4
8236003,"BUS104","202120",NA,"A","A-",3.7
8236003,"CSE148","202110",NA,"A","A+",4
8236003,"ECO201","202210",NA,"B","B+",3.3
8236003,"FIN301","202320",NA,"A","A",4
8236003,"ISA225","202210",NA,"A","A-",3.7
8236003,"ISA235","202210",NA,"B","B",3
8236003,"ISA245","202310",NA,"B","B-",2.7
8236003,"ISA281","202320",NA,"B","B",3
8236003,"ISA291","202310",NA,"B","B+",3.3
8236003,"ISA365","202410",NA,"A","A",4
8236003,"ISA401","202320",NA,"B","B+",3.3
8236003,"ISA414","202410",NA,"B","B+",3.3
8236003,"ISA491","202420",NA,"C","C+",2.3
8236003,"MGT295","202315",NA,"B","B",3
8236114,"ACC221","202210",NA,"C","C+",2.3
8236114,"BUS104","202110",NA,"C","C+",2.3
8236114,"CSE148","202120",NA,"C","C",2
8236114,"ECO201","202210",NA,"A","A-",3.7
8236114,"FIN301","202220",NA,"C","C+",2.3
8236114,"ISA125","202120",NA,"C","C",2
8236114,"ISA225","202210",NA,"C","C",2
8236114,"ISA235","202310",NA,"A","A-",3.7
8236114,"ISA245","202320",NA,"B","B",3
8236114,"ISA281","202410",NA,"C","C+",2.3
8236114,"ISA291","202320",NA,"B","B-",2.7
8236114,"ISA321","202410",NA,"B","B",3
8236114,"ISA401","202420",NA,"B","B+",3.3
8236114,"ISA414","202420",NA,"B","B",3
8236114,"ISA444","202420",NA,"A","A-",3.7
8236114,"ISA491","202410",NA,"B","B+",3.3
8236114,"ISA495","202410",NA,"A","A-",3.7
8236114,"MGT291","202320",NA,"A","A",4
8236114,"MGT295","202410",NA,"B","B",3
8236114,"MTH151","202110",NA,"D","D",1
8236405,"ACC221","202210",NA,"B","B-",2.7
8236405,"BUS104","202110",NA,"A","A-",3.7
8236405,"CSE148","202120",NA,"A","A",4
8236405,"ECO201","202210",NA,"B","B",3
8236405,"FIN301","202220",NA,"A","A",4
8236405,"ISA225","202120",NA,"B","B-",2.7
8236405,"ISA235","202220",NA,"A","A-",3.7
8236405,"ISA245","202320",NA,"B","B+",3.3
8236405,"ISA281","202320",NA,"A","A",4
8236405,"ISA291","202210",NA,"B","B",3
8236405,"ISA321","202420",NA,"B","B",3
8236405,"ISA387","202410",NA,"C","C+",2.3
8236405,"ISA401","202410",NA,"B","B+",3.3
8236405,"ISA414","202420",NA,"A","A",4
8236405,"ISA444","202410",NA,"A","A",4
8236405,"ISA491","202220",NA,"B","B",3
8236405,"ISA495","202420",NA,"A","A",4
8236405,"MGT291","202220",NA,"B","B+",3.3
8236405,"MGT295","202320",NA,"B","B+",3.3
8236496,"ACC221","202220",NA,"B","B+",3.3
8236496,"BUS104","202210",NA,"A","A-",3.7
8236496,"CSE148","202220",NA,"B","B+",3.3
8236496,"ECO201","202120",NA,"B","B",3
8236496,"FIN301","202320",NA,"D","D",1
8236496,"ISA125","202220",NA,"C","C+",2.3
8236496,"ISA225","202310",NA,"B","B+",3.3
8236496,"ISA235","202310",NA,"A","A-",3.7
8236496,"ISA245","202320",NA,"B","B+",3.3
8236496,"ISA281","202320",NA,"A","A",4
8236496,"ISA291","202320",NA,"B","B",3
8236496,"ISA321","202410",NA,"A","A-",3.7
8236496,"ISA365","202420",NA,"A","A+",4
8236496,"ISA401","202410",NA,"A","A-",3.7
8236496,"ISA414","202410",NA,"A","A-",3.7
8236496,"ISA491","202420",NA,"B","B",3
8236496,"MGT291","202310",NA,"B","B+",3.3
8236496,"MGT295","202420",NA,"A","A",4
8236496,"MTH151","202120",NA,"A","A",4
8236572,"BUS104","202110",NA,"B","B-",2.7
8236572,"CSE148","202120",NA,"B","B-",2.7
8236572,"ECO201","202210",NA,"C","C+",2.3
8236572,"FIN301","202310",NA,"D","D",1
8236572,"ISA125","202210",NA,"B","B",3
8236572,"ISA225","202220",NA,"A","A",4
8236572,"ISA235","202210",NA,"A","A-",3.7
8236572,"ISA245","202220",NA,"B","B",3
8236572,"ISA281","202310",NA,"C","C+",2.3
8236572,"ISA291","202310",NA,"B","B-",2.7
8236572,"ISA321","202410",NA,"B","B+",3.3
8236572,"ISA401","202310",NA,"C","C+",2.3
8236572,"ISA414","202320",NA,"B","B-",2.7
8236572,"ISA491","202320",NA,"A","A-",3.7
8236572,"MGT291","202320",NA,"A","A-",3.7
8236572,"MGT295","202320",NA,"A","A",4
8237593,"ACC221","202210",NA,"A","A",4
8237593,"BUS104","202210",NA,"A","A",4
8237593,"CSE148","202120",NA,"B","B+",3.3
8237593,"ECO201","202220",NA,"A","A+",4
8237593,"FIN301","202410",NA,"A","A",4
8237593,"ISA125","202210",NA,"A","A",4
8237593,"ISA225","202220",NA,"A","A+",4
8237593,"ISA235","202220",NA,"A","A",4
8237593,"ISA245","202310",NA,"B","B+",3.3
8237593,"ISA291","202310",NA,"A","A+",4
8237593,"ISA321","202410",NA,"B","B+",3.3
8237593,"ISA401","202320",NA,"A","A-",3.7
8237593,"ISA414","202410",NA,"A","A",4
8237593,"ISA491","202320",NA,"A","A",4
8237593,"MTH151","202120",NA,"A","A+",4
8237729,"ACC221","202120",NA,"A","A",4
8237729,"BUS104","202110",NA,"A","A",4
8237729,"CSE148","202120",NA,"B","B",3
8237729,"ECO201","202120",NA,"A","A+",4
8237729,"FIN301","202220",NA,"A","A-",3.7
8237729,"ISA225","202210",NA,"A","A+",4
8237729,"ISA235","202210",NA,"A","A-",3.7
8237729,"ISA245","202220",NA,"A","A",4
8237729,"ISA281","202310",NA,"A","A-",3.7
8237729,"ISA291","202310",NA,"A","A",4
8237729,"ISA303","202310",NA,"A","A-",3.7
8237729,"ISA321","202320",NA,"A","A",4
8237729,"ISA401","202320",NA,"A","A-",3.7
8237729,"ISA512","202410",NA,"A","A",4
8237729,"ISA514","202410",NA,"A","A-",3.7
8237729,"ISA591","202410",NA,"A","A",4
8237729,"ISA616","202410",NA,"A","A",4
8237729,"MGT291","202220",NA,NA,NA,4
8237792,"ACC221","202120",NA,"A","A-",3.7
8237792,"BUS104","202110",NA,"A","A",4
8237792,"CSE148","202120",NA,"A","A",4
8237792,"ECO201","202120",NA,"B","B",3
8237792,"FIN301","202210",NA,"B","B",3
8237792,"ISA225","202110",NA,"B","B+",3.3
8237792,"ISA235","202210",NA,"A","A",4
8237792,"ISA245","202220",NA,"A","A-",3.7
8237792,"ISA281","202210",NA,"A","A",4
8237792,"ISA291","202220",NA,"A","A",4
8237792,"ISA401","202310",NA,"A","A",4
8237792,"ISA444","202320",NA,"B","B+",3.3
8237792,"ISA477","202320",NA,"A","A",4
8237792,"ISA495","202320",NA,"A","A+",4
8237792,"ISA512","202410",NA,"A","A",4
8237792,"ISA514","202410",NA,"A","A-",3.7
8237792,"ISA591","202410",NA,"A","A",4
8237792,"ISA616","202410",NA,"A","A",4
8237792,"ISA630","202420",NA,"A","A-",3.7
8237792,"ISA632","202420",NA,"A","A",4
8237792,"ISA633","202420",NA,"B","B-",2.7
8237792,"ISA634","202420",NA,"B","B+",3.3
8237792,"ISA650","202415",NA,"A","A",4
8237792,NA,"202420",NA,"A","A",4
8237792,"MGT291","202310",NA,"A","A-",3.7
8237792,"MGT295","202310",NA,"A","A+",4
8237816,"ACC221","202110",NA,"B","B+",3.3
8237816,"BUS104","202110",NA,"B","B+",3.3
8237816,"CSE148","202120",NA,"A","A",4
8237816,"ECO201","202120",NA,"A","A",4
8237816,"FIN301","202310",NA,"A","A",4
8237816,"ISA225","202120",NA,"B","B+",3.3
8237816,"ISA235","202210",NA,"A","A",4
8237816,"ISA245","202220",NA,"A","A-",3.7
8237816,"ISA281","202220",NA,"A","A-",3.7
8237816,"ISA291","202210",NA,"A","A",4
8237816,"ISA321","202310",NA,"B","B+",3.3
8237816,"ISA365","202320",NA,"A","A",4
8237816,"ISA401","202310",NA,"B","B+",3.3
8237816,"ISA512","202410",NA,"A","A-",3.7
8237816,"ISA514","202410",NA,"A","A",4
8237816,"ISA591","202410",NA,"A","A",4
8237816,"ISA616","202410",NA,"A","A",4
8237816,"ISA630","202420",NA,"A","A",4
8237816,"ISA632","202420",NA,"A","A-",3.7
8237816,"ISA633","202420",NA,"A","A",4
8237816,"ISA634","202420",NA,"A","A",4
8237816,"ISA650","202415",NA,"A","A",4
8237816,NA,"202420",NA,"A","A",4
8237816,"MGT291","202220",NA,"A","A",4
8237816,"MGT295","202320",NA,"A","A",4
8237939,"ACC221","202110",NA,"A","A",4
8237939,"BUS104","202120",NA,"A","A",4
8237939,"CSE148","202110",NA,"A","A+",4
8237939,"FIN301","202320",NA,"C","C",2
8237939,"ISA225","202220",NA,"A","A+",4
8237939,"ISA235","202210",NA,"B","B",3
8237939,"ISA245","202215",NA,"A","A+",4
8237939,"ISA281","202310",NA,"A","A",4
8237939,"ISA291","202310",NA,"A","A-",3.7
8237939,"ISA401","202310",NA,"A","A",4
8237939,"ISA444","202320",NA,"B","B+",3.3
8237939,"ISA512","202410",NA,"B","B",3
8237939,"ISA514","202410",NA,"A","A-",3.7
8237939,"ISA591","202410",NA,"A","A",4
8237939,"ISA616","202410",NA,"A","A",4
8237939,"ISA630","202420",NA,"B","B",3
8237939,"ISA632","202420",NA,"A","A-",3.7
8237939,"ISA633","202420",NA,"A","A",4
8237939,"ISA634","202420",NA,"A","A-",3.7
8237939,"ISA650","202415",NA,"A","A",4
8237939,NA,"202420",NA,"A","A",4
8237939,"MGT291","202330",NA,"A","A-",3.7
8237939,"MGT295","202315",NA,"B","B+",3.3
8237988,"ACC221","202220",NA,"A","A-",3.7
8237988,"BUS104","202210",NA,"B","B+",3.3
8237988,"CSE148","202220",NA,"B","B",3
8237988,"ECO201","202120",NA,"A","A-",3.7
8237988,"FIN301","202315",NA,"A","A",4
8237988,"ISA225","202310",NA,"A","A",4
8237988,"ISA235","202310",NA,"B","B",3
8237988,"ISA245","202320",NA,"A","A-",3.7
8237988,"ISA281","202320",NA,"A","A",4
8237988,"ISA291","202320",NA,"A","A",4
8237988,"ISA365","202420",NA,"A","A",4
8237988,"ISA401","202410",NA,"A","A",4
8237988,"ISA414","202420",NA,"A","A",4
8237988,"ISA444","202410",NA,"A","A",4
8237988,"ISA491","202410",NA,"A","A",4
8237988,"ISA495","202420",NA,"A","A",4
8237988,"MGT291","202220",NA,"A","A-",3.7
8237988,"MGT295","202410",NA,"A","A+",4
8238764,"ACC221","202220",NA,"A","A-",3.7
8238764,"BUS104","202110",NA,"B","B",3
8238764,"CSE148","202120",NA,"A","A-",3.7
8238764,"FIN301","202310",NA,"A","A-",3.7
8238764,"ISA125","202120",NA,"A","A",4
8238764,"ISA225","202210",NA,"A","A",4
8238764,"ISA235","202210",NA,"A","A",4
8238764,"ISA245","202220",NA,"B","B",3
8238764,"ISA281","202310",NA,"B","B+",3.3
8238764,"ISA291","202220",NA,"A","A",4
8238764,"ISA321","202410",NA,"A","A",4
8238764,"ISA365","202420",NA,"A","A-",3.7
8238764,"ISA401","202420",NA,"B","B",3
8238764,"ISA414","202320",NA,"B","B",3
8238764,"ISA491","202310",NA,"A","A",4
8238764,"ISA495","202410",NA,"A","A",4
8238764,"MGT291","202410",NA,"A","A-",3.7
8238809,"ACC221","202220",NA,"B","B+",3.3
8238809,"BUS104","202110",NA,"A","A-",3.7
8238809,"CSE148","202120",NA,"B","B+",3.3
8238809,"ECO201","202220",NA,"A","A",4
8238809,"ISA125","202120",NA,"B","B+",3.3
8238809,"ISA225","202220",NA,"B","B+",3.3
8238809,"ISA235","202210",NA,"B","B+",3.3
8238809,"MTH151","202110",NA,"A","A",4
8238895,"ACC221","202120",NA,"A","A",4
8238895,"BUS104","202110",NA,"B","B+",3.3
8238895,"CSE148","202120",NA,"A","A-",3.7
8238895,"ECO201","202110",NA,"B","B-",2.7
8238895,"FIN301","202220",NA,"B","B",3
8238895,"ISA225","202220",NA,"A","A",4
8238895,"ISA235","202210",NA,"B","B",3
8238895,"ISA245","202310",NA,"B","B",3
8238895,"ISA281","202320",NA,"C","C+",2.3
8238895,"ISA291","202310",NA,"B","B",3
8238895,"ISA321","202320",NA,"B","B+",3.3
8238895,"ISA401","202410",NA,"B","B",3
8238895,"ISA414","202420",NA,"C","C",2
8238895,"ISA444","202420",NA,"B","B-",2.7
8238895,"ISA491","202420",NA,"A","A-",3.7
8238895,"MGT291","202220",NA,"A","A+",4
8238895,"MGT295","202320",NA,"A","A-",3.7
8239036,"ACC221","202120",NA,"B","B+",3.3
8239036,"BUS104","202110",NA,"B","B+",3.3
8239036,"CSE148","202120",NA,"A","A-",3.7
8239036,"FIN301","202220",NA,"B","B+",3.3
8239036,"ISA125","202120",NA,"B","B",3
8239036,"ISA225","202210",NA,"A","A",4
8239036,"ISA235","202220",NA,"B","B+",3.3
8239036,"ISA245","202310",NA,"B","B",3
8239036,"ISA281","202310",NA,"B","B",3
8239036,"ISA291","202220",NA,"B","B",3
8239036,"ISA401","202410",NA,"B","B+",3.3
8239036,"ISA414","202320",NA,"B","B+",3.3
8239036,"ISA444","202410",NA,"B","B+",3.3
8239036,"ISA491","202320",NA,"A","A-",3.7
8239036,"ISA495","202420",NA,"A","A-",3.7
8239036,"MGT291","202310",NA,"A","A",4
8239451,"BUS104","202120",NA,"C","C+",2.3
8239451,"CSE148","202110",NA,"A","A",4
8239451,"ECO201","202120",NA,"C","C+",2.3
8239451,"FIN301","202220",NA,"A","A-",3.7
8239451,"ISA125","202210",NA,"A","A-",3.7
8239451,"ISA225","202220",NA,"B","B+",3.3
8239451,"ISA235","202220",NA,"B","B+",3.3
8239451,"ISA245","202310",NA,"C","C+",2.3
8239451,"ISA281","202310",NA,"B","B-",2.7
8239451,"ISA291","202320",NA,"B","B-",2.7
8239451,"ISA321","202410",NA,"C","C+",2.3
8239451,"ISA401","202320",NA,"C","C+",2.3
8239451,"ISA414","202420",NA,"B","B-",2.7
8239451,"ISA444","202420",NA,"B","B",3
8239451,"ISA491","202410",NA,"C","C-",1.7
8239451,"ISA495","202420",NA,"B","B-",2.7
8239451,"MGT291","202310",NA,"B","B",3
8239451,"MGT295","202320",NA,"C","C",2
8240091,"ACC221","202215",NA,"A","A",4
8240091,"BUS104","202220",NA,"A","A",4
8240091,"CSE148","202210",NA,"A","A",4
8240091,"ECO201","202220",NA,"A","A",4
8240091,"FIN301","202420",NA,"A","A",4
8240091,"ISA125","202310",NA,"B","B+",3.3
